	sequences per sample	iteration	ERR537662	ERR537694	ERR537741	ERR537646	ERR537765	ERR537762	ERR537709	ERR537641	ERR537746	ERR537693	ERR537665	ERR537748	ERR537723	ERR537707	ERR537700	ERR537648	ERR537724	ERR537650	ERR537773	ERR537718	ERR537674	ERR537682	ERR537757	ERR537750	ERR537685	ERR537774	ERR537657	ERR537659	ERR537711	ERR537735	ERR537759	ERR537732	ERR537716	ERR537725	ERR537649	ERR537701	ERR537706	ERR537722	ERR537749	ERR537664	ERR537747	ERR537692	ERR537640	ERR537708	ERR537763	ERR537764	ERR537740	ERR537663	ERR537717	ERR537733	ERR537758	ERR537734	ERR537710	ERR537658	ERR537656	ERR537775	ERR537672	ERR537751	ERR537684	ERR537683	ERR537756	ERR537675	ERR537719	ERR537651	ERR537714	ERR537678	ERR537730	ERR537737	ERR537713	ERR537655	ERR537776	ERR537671	ERR537752	ERR537687	ERR537739	ERR537680	ERR537755	ERR537676	ERR537771	ERR537652	ERR537639	ERR537726	ERR537698	ERR537769	ERR537702	ERR537705	ERR537721	ERR537669	ERR537667	ERR537744	ERR537691	ERR537643	ERR537760	ERR537767	ERR537644	ERR537696	ERR537743	ERR537728	ERR537660	ERR537638	ERR537653	ERR537770	ERR537677	ERR537681	ERR537754	ERR537738	ERR537753	ERR537686	ERR537670	ERR537777	ERR537654	ERR537712	ERR537688	ERR537736	ERR537731	ERR537679	ERR537715	ERR537661	ERR537729	ERR537697	ERR537742	ERR537766	ERR537761	ERR537642	ERR537745	ERR537690	ERR537666	ERR537668	ERR537720	ERR537704	ERR537703	ERR537768	ERR537699	ERR537727
alpha_rarefaction_9001_2.txt	9001	2	969.692307692	668.285714286	635.918918919	799.236024845	502.01980198	481.763157895	980.555555556	507.524590164	514.421052632	714.070652174	849.398406375	458.443181818	725.244094488	732.791666667	755.828402367	679.888888889	904.484848485	445.891566265	344.714285714	822.024390244	931.409448819	1097.50694444	209.5	252.0	1087.04830918	358.337349398	644.059171598	1362.07407407	707.061946903	905.026315789	910.55450237	717.528846154	790.0	750.097087379	810.024590164	586.230215827	1069.4	537.208	639.084033613	991.146341463	990.304123711	834.517647059	637.290540541	1020.22641509	1194.46122449	689.525	679.755725191	1063.19911504	760.444444444	250.326086957	613.226415094	688.138888889	877.152439024	740.5	611.795454545	694.91	818.176470588	422.842696629	644.923664122	1088.72222222	197.285714286	1300.92899408	515.890909091	533.509090909	1073.83962264	737.903448276	575.8	690.777777778	722.823529412	496.06122449	185.5	737.63190184	663.673913043	783.428571429	872.6125	438.048780488	619.155963303	748.959183673	251.942307692	589.5	888.149068323	753.679245283	824.366071429	361.987012987	1258.65909091	612.546875	490.941176471	949.013245033	836.644067797	772.285714286	1117.66019417	1129.70089286	700.007936508	719.605633803	613.061349693	611.159090909	786.888111888	461.24137931	729.161290323	962.355072464	517.539215686	317.651162791	856.959558824	887.464788732	646.25	798.225806452	909.93902439	788.227642276	644.724137931	122.714285714	791.744897959	973.881188119	715.202898551	234.375	584.395604396	995.807142857	766.030487805	566.206896552	719.12345679	708.617021277	729.431372549	792.375	817.333333333	697.549295775	1101.5617284	864.925233645	836.791044776	521.358974359	808.129496403	459.509433962	646.209459459	802.598130841	864.904761905	1010.41743119
alpha_rarefaction_9001_3.txt	9001	3	923.008547009	645.052631579	630.161971831	756.110526316	468.182608696	466.166666667	969.963350785	509.049586777	516.043478261	688.054644809	868.913043478	474.4	701.9609375	752.888111888	791.771084337	682.760869565	863.756756757	494.126582278	359.516129032	791.9765625	983.588983051	1176.51923077	184.555555556	256.486486486	1152.08152174	363.32183908	733.806451613	1232.25	720.459016393	871.55	872.913043478	798.260416667	811.159574468	763.365591398	771.5	639.471153846	1087.54054054	503.821428571	604.442028986	957.074257426	983.409574468	840.648148148	664.642857143	932.187919463	1176.37662338	716.540540541	641.692307692	1110.09708738	706.683544304	238.909090909	621.225806452	676.696428571	823.886792453	792.881656805	639.672131148	661.057142857	759.111111111	491.04	642.759398496	942.007042254	142.027777778	1227.47894737	546.03	501.536585366	1192.19642857	697.061452514	532.85840708	721.135135135	685.435114504	472.280373832	148.0	753.565217391	672.02173913	778.696774194	879.35	443.307692308	763.461538462	715.864864865	277.20754717	545.666666667	867.235294118	735.267080745	780.085470085	337.08	1091.40740741	622.112903226	530.93258427	928.697986577	898.144736842	887.685950413	958.893129771	1125.28504673	675.890510949	695.73943662	614.082191781	577.071942446	748.683453237	499.108695652	701.75	943.64084507	483.054545455	327.0	884.260869565	849.4375	678.551724138	861.509259259	769.913043478	815.833333333	644.756756757	140.689655172	727.355371901	991.5	645.132075472	269.4	519.428571429	975.455172414	712.445714286	591.153846154	665.265486726	749.1625	720.76119403	761.285714286	814.241573034	657.666666667	1066.5505618	812.426356589	826.205479452	521.561538462	826.973154362	502.920454545	647.09202454	834.342105263	832.727272727	1014.39613527
alpha_rarefaction_9001_4.txt	9001	4	943.833333333	675.093023256	614.711111111	782.389830508	479.212121212	477.28	953.28358209	472.147286822	515.928571429	732.611111111	854.273764259	441.103092784	739.12605042	721.134751773	710.419354839	761.171875	910.571428571	467.303370787	333.539473684	730.680851064	971.4375	1115.16556291	164.5	240.333333333	1076.8974359	387.865853659	717.620689655	1132.47643979	689.341463415	896.863309353	847.512605042	760.236363636	870.951923077	736.6	798.523809524	584.889705882	1039.0931677	499.547619048	618.224	929.76119403	947.159574468	828.5	666.032258065	934.044025157	1139.92430279	748.539215686	680.239316239	1074.88108108	835.424242424	286.022727273	611.018404908	779.129032258	886.0625	769.807228916	632.780487805	670.957894737	873.081081081	463.8125	724.68503937	999.055172414	160.676470588	1138.05940594	509.694444444	528.818181818	1128.21	719.798742138	548.358974359	706.190909091	682.909090909	487.325581395	208.117647059	767.264516129	668.446043165	779.6	839.776536313	458.032520325	733.511111111	690.898550725	313.578947368	550.239316239	879.614457831	717.431372549	855.628865979	361.424242424	1070.61643836	649.589285714	503.676470588	953.221518987	857.875	803.272727273	1097.03960396	1140.2195122	712.389312977	743.0546875	627.152317881	575.020979021	760.73880597	481.923076923	665.093457944	960.729323308	535.247524752	350.583333333	872.326771654	796.960784314	641.023809524	739.948529412	759.725274725	803.007142857	642.897435897	116.6875	858.011111111	819.009259259	690.756756757	272.625	512.0	1015.54032258	701.297297297	562.221052632	761.021276596	737.461538462	718.611650485	771.532258065	771.5	684.514705882	1024.6	863.583333333	835.084507042	557.972222222	860.0	462.74137931	649.509803922	772.00877193	909.689655172	939.991561181
alpha_rarefaction_9001_5.txt	9001	5	956.431034483	678.839285714	593.020134228	752.887096774	480.05	481.642857143	1000.72340426	492.736842105	552.4375	698.576530612	850.383966245	461.358695652	662.108695652	723.006993007	796.769230769	668.4375	964.801724138	448.139534884	348.517241379	790.739837398	1000.78017241	1205.54545455	212.047619048	281.157894737	1108.33802817	395.441860465	707.779220779	1074.31188119	735.275	887.073770492	860.830508475	819.46875	794.447154472	719.336448598	793.270676692	623.443478261	1080.3125	523.244897959	576.615384615	1016.04907975	1007.875	869.390243902	654.181818182	908.462962963	1180.16666667	708.727272727	612.625	1037.79807692	820.681818182	242.609756098	638.210526316	699.274509804	855.605714286	787.506493506	651.78030303	703.528846154	854.01980198	430.919191919	677.202898551	942.746835443	167.026315789	1295.96825397	533.388888889	551.917431193	1253.7745098	724.093959732	568.878787879	681.523809524	736.065693431	470.866071429	134.625	783.31875	655.122302158	758.94972067	888.428571429	448.127819549	637.071428571	750.76	288.12244898	537.290076336	864.4	765.917721519	738.791304348	380.34375	1135.04225352	630.483695652	526.898876404	896.223958333	890.592356688	829.895833333	1022.32110092	1121.83333333	695.377952756	703.802919708	621.76433121	562.0	752.04137931	487.561797753	664.058823529	1020.00769231	533.919191919	323.625	879.962825279	815.840764331	661.119047619	767.745901639	848.904109589	813.008196721	617.795275591	112.53125	799.080645161	939.235849057	708.121621622	252.35	571.318181818	1092.8671875	711.517241379	567.75	679.06185567	828.466666667	705.257641921	813.354330709	804.305555556	693.571428571	1032.1978022	779.818897638	818.880597015	532.5	818.375	492.461538462	642.881578947	806.18627451	913.308988764	928.872807018
alpha_rarefaction_9001_6.txt	9001	6	1079.89090909	666.619047619	611.106870229	777.305555556	493.844660194	447.62962963	978.530612245	501.168	529.495412844	692.031746032	863.769230769	457.20212766	661.126760563	733.969465649	729.027173913	691.935483871	980.866666667	561.25	370.275862069	743.276923077	934.561538462	1080.0754717	202.913043478	242.5	1140.56561086	362.010989011	688.556291391	1199.81818182	707.6	1019.22689076	914.619266055	799.613207547	779.142857143	750.483870968	855.991735537	602.982608696	1192.86956522	531.140625	634.272727273	1014.45714286	986.764705882	814.786585366	651.335365854	952.039473684	1163.22907489	707.393442623	652.333333333	1077.65405405	839.47761194	240.117647059	617.4	794.858695652	882.620689655	797.377358491	614.65648855	628.129310345	810.055555556	426.577319588	653.022058824	1008.12765957	165.6	1283.55621302	525.560344828	571.428571429	1227.27927928	734.52	506.084033613	735.201923077	727.666666667	463.912621359	137.6	744.3	695.785714286	795.327044025	896.488235294	454.024193548	651.2	718.715328467	275.0	519.328467153	875.05	760.95483871	762.131578947	352.120481928	1166.75177305	627.248554913	494.0625	936.806451613	836.537037037	835.839160839	948.407407407	1078.84518828	710.175	713.877697842	611.164556962	595.032520325	725.611842105	517.43373494	762.03	977.325757576	488.172413793	335.509090909	900.186721992	830.890322581	645.215384615	847.8	800.078651685	852.224	641.525423729	102.333333333	839.666666667	872.361111111	697.00625	284.5	565.01980198	968.978417266	723.45	535.182692308	740.036585366	733.445714286	704.083333333	739.032520325	780.982758621	685.507462687	989.98265896	816.28125	837.875576037	567.745614035	818.114649682	478.651685393	646.173076923	836.076923077	880.561403509	953.065789474
alpha_rarefaction_9001_7.txt	9001	7	1005.50847458	631.292517007	617.529850746	795.471910112	480.900990099	469.759036145	905.578947368	487.68	526.123966942	708.919354839	834.680933852	451.56	710.636363636	764.969924812	780.16	672.708333333	953.479166667	455.010989011	353.161290323	799.952380952	949.778242678	1125.01273885	159.885714286	234.219512195	1176.29100529	394.48	696.090909091	1191.27922078	657.047619048	979.624	853.012552301	696.324324324	875.0	721.821052632	835.170731707	614.692307692	1136.85714286	525.496062992	665.133928571	919.179104478	939.903846154	804.119565217	648.125	982.186666667	1217.52966102	686.279661017	644.170731707	1121.48730964	773.136986301	255.625	608.636363636	780.063157895	835.173652695	754.351515152	700.876106195	642.081081081	811.554621849	495.721518987	655.445255474	963.181818182	158.885714286	1186.95	565.990654206	567.816326531	1243.80555556	700.464285714	539.392156863	642.784482759	739.024390244	460.357142857	226.555555556	747.16	640.871621622	755.462962963	862.704142012	437.020547945	749.0	743.941176471	300.23255814	514.992537313	911.0	781.554744526	834.25	336.868421053	1093.09090909	611.381443299	522.490566038	956.339506173	835.342541436	823.01459854	1061.94594595	1093.87280702	724.338983051	721.507936508	618.493506494	593.93129771	742.73381295	513.0125	711.742857143	855.284768212	495.026785714	297.566037736	858.003676471	861.32885906	622.440944882	751.452380952	784.023255814	829.227642276	638.076923077	111.568181818	835.901785714	1125.34782609	695.655629139	257.333333333	573.494505495	930.695364238	713.290502793	570.545454545	702.478723404	831.77852349	700.845454545	803.081967213	818.0	699.124087591	1035.16292135	799.565217391	838.408450704	509.099173554	807.184931507	468.59375	649.360759494	776.462184874	881.670520231	980.239819005
alpha_rarefaction_9001_8.txt	9001	8	904.212121212	629.838028169	611.25	736.46031746	478.720430108	452.192307692	966.630769231	476.899280576	549.840707965	695.016042781	844.554166667	471.258064516	656.340425532	740.75177305	776.786516854	662.888111888	1040.375	475.943820225	378.204081633	773.196850394	1006.41975309	1059.41509434	168.416666667	241.0	1109.49541284	393.529411765	719.756578947	1213.32163743	739.026785714	879.106870229	875.0	703.185840708	911.96039604	700.528846154	805.389705882	587.224137931	1070.25675676	532.910447761	625.027027027	960.914572864	990.946107784	946.255319149	683.803680982	915.124260355	1220.48471616	699.462809917	627.88372093	1072.52054795	665.976470588	260.857142857	627.387755102	702.205882353	888.214285714	732.166666667	632.3125	664.19266055	765.674418605	418.369047619	667.627906977	971.744680851	168.384615385	1289.17714286	556.277777778	531.086956522	1148.03030303	722.00617284	557.539215686	677.727272727	698.114864865	483.709677419	139.6	764.54	658.021276596	736.867052023	860.505617978	445.407407407	683.21875	764.280991736	298.56	527.168067227	838.063829787	756.664556962	824.453608247	347.643835616	1192.96503497	634.920731707	517.031914894	887.888235294	842.358381503	817.694656489	1003.34210526	1122.87946429	724.876106195	700.639097744	640.044025157	578.040268456	746.15942029	453.420454545	653.611111111	947.282258065	508.345132743	330.115384615	897.012244898	851.565217391	659.235294118	797.050847458	768.717647059	820.381355932	601.9921875	133.785714286	773.026785714	926.545454545	655.907407407	271.615384615	557.886363636	984.0	765.99378882	546.28	719.680412371	734.727272727	699.771028037	740.941605839	791.756906077	660.734693878	1017.93956044	831.564102564	828.625	516.110169492	844.863309353	503.9	679.788732394	769.053097345	851.93956044	985.113636364
alpha_rarefaction_9001_9.txt	9001	9	949.448598131	647.285714286	659.045454545	802.25625	489.295238095	481.45	1009.27956989	498.4375	516.725806452	747.159340659	863.48582996	471.066666667	725.535433071	743.11627907	783.037037037	694.969465649	1027.15151515	486.804878049	364.75862069	829.047619048	968.976190476	1144.60402685	204.0	252.823529412	1128.85074627	381.488372093	711.040816327	1237.62745098	676.175	1013.62857143	857.228215768	735.135135135	787.052173913	761.762886598	749.705882353	602.623076923	1105.60714286	510.52238806	632.328125	953.072115385	1040.69767442	818.127272727	647.377142857	931.11038961	1130.25403226	700.057377049	643.155555556	1156.46153846	731.584415584	241.714285714	625.852348993	725.009090909	892.795321637	739.214723926	680.119047619	601.486956522	856.008264463	433.344827586	666.448	925.147651007	162.777777778	1122.76470588	510.286956522	514.226890756	1099.63888889	724.91954023	519.775700935	701.009803922	712.684210526	472.8	168.619047619	790.25	676.419117647	781.77027027	904.930635838	451.375	687.719101124	716.294117647	319.857142857	579.759259259	822.005434783	754.102564103	950.28	347.763888889	1095.47019868	625.349206349	507.029411765	912.235294118	876.969879518	797.125	946.295081967	1087.42323651	712.050359712	711.821428571	665.77852349	585.382352941	685.144827586	527.6	713.416666667	932.292207792	514.388888889	378.133333333	875.886363636	819.0	646.328125	726.900763359	820.761904762	841.55	619.75	113.162162162	789.324324324	1005.51190476	698.666666667	293.3	645.666666667	896.636363636	730.770949721	541.019230769	658.67961165	787.76875	731.796296296	779.5	811.392638037	675.611940299	1039.12426036	889.639175258	850.263392857	532.162790698	800.985815603	479.244897959	627.135483871	936.068965517	866.017241379	997.134328358
alpha_rarefaction_10000_0.txt	10000	0	982.535433071	687.351145038	619.01986755	776.315789474	473.288659794	476.554347826	948.379310345	486.272727273	505.857142857	705.146226415	829.688172043	460.097826087	665.110344828	723.631578947	738.095744681	665.863354037	867.045454545	489.153846154	366.47761194	798.547945205	966.742647059	1247.90566038	176.230769231	220.518518519	1084.48706897	406.909090909	709.802197802	1163.03191489	683.263565891	1019.62790698	840.603703704	769.224	844.99270073	769.2	742.205298013	623.409090909	1047.01818182	509.986754967	603.554794521	1007.77941176	1031.05291005	850.777777778	673.614035088	925.118644068	1141.1037037	650.511811024	615.135483871	1143.25581395	735.098591549	260.611111111	604.0	730.428571429	802.046082949	756.621621622	639.643356643	650.00862069	814.073770492	431.307692308	681.938356164	926.34	168.384615385	1240.32692308	502.025641026	544.483870968	1324.05660377	716.2	509.050420168	670.409448819	713.333333333	494.53271028	152.115384615	746.827027027	642.420382166	739.031088083	845.348958333	431.457746479	673.307692308	709.764705882	280.25	546.106870229	896.431472081	753.554404145	878.184466019	353.037037037	1128.50595238	617.686567164	510.532110092	910.445652174	831.448648649	819.268292683	980.246268657	1122.02352941	774.521008403	670.124183007	606.035294118	558.018292683	726.281879195	529.037974684	697.0	896.259887006	486.007407407	358.9375	857.05	844.061728395	681.62406015	756.083969466	910.571428571	881.109489051	591.15	118.193548387	818.426356589	846.113636364	682.127272727	283.352941176	541.5	1017.0931677	706.76119403	531.592920354	705.428571429	776.155555556	711.334801762	753.934210526	832.874285714	663.339506173	1070.33526012	766.464788732	833.886075949	515.818897638	817.777777778	451.081081081	671.0	819.389705882	884.221649485	997.512711864
alpha_rarefaction_10000_1.txt	10000	1	935.007042254	634.601351351	658.085106383	752.5	483.745614035	494.602409639	972.213953488	490.106382979	509.794871795	698.271356784	835.889679715	455.142857143	682.901960784	732.756410256	757.876923077	712.569620253	944.48245614	477.085365854	338.671641791	760.637583893	953.363321799	1130.85185185	159.097560976	240.75	1057.56451613	376.666666667	672.153005464	1117.7311828	684.024	908.104895105	862.333333333	827.918918919	808.985815603	727.421052632	805.834437086	635.978723404	1117.0862069	502.068965517	623.888059701	980.098591549	997.364485981	861.382198953	680.916666667	887.536458333	1100.20567376	655.830882353	629.545454545	1125.640553	756.078947368	239.654545455	603.01183432	699.140186916	917.505494505	753.466292135	619.094339623	674.142857143	867.23880597	453.295238095	614.943181818	1006.37671233	154.357142857	1168.19369369	517.4375	545.383333333	1206.29245283	728.184971098	548.891891892	688.583333333	704.110344828	462.287128713	146.6	762.112359551	679.471830986	748.471590909	812.683673469	447.8	660.084033613	739.285714286	291.2	535.472868217	820.579710145	734.629032258	833.28125	336.185185185	1152.97005988	615.638613861	503.679245283	840.07960199	837.95959596	808.419354839	969.489361702	1093.23735409	702.375	753.833333333	626.51875	573.647887324	701.255033557	513.461538462	706.091743119	933.180124224	517.454545455	319.416666667	868.051020408	855.516853933	658.125	789.5	786.830188679	935.258064516	596.736842105	120.0	733.019230769	1051.7027027	686.220858896	306.692307692	575.866666667	940.943037975	706.95631068	586.720430108	695.115044248	731.897297297	718.96	748.919117647	769.31884058	677.666666667	1045.16393443	770.054054054	815.227848101	497.3203125	798.672727273	474.099009901	621.25	741.503597122	869.119402985	958.991561181
alpha_rarefaction_10000_2.txt	10000	2	916.805369128	638.902255639	628.839160839	781.141414141	507.287128713	471.7875	946.831858407	499.854014599	513.5	704.234146341	840.701030928	467.489130435	718.656934307	737.611842105	728.5	710.816901408	983.641025641	461.666666667	372.084745763	766.993377483	960.010830325	1099.00578035	172.333333333	238.046511628	1145.16587678	373.5	686.505376344	1223.38068182	766.008849558	915.75	846.176895307	834.1	805.44	707.133928571	758.727272727	632.023255814	1070.04324324	493.735294118	631.520325203	957.779411765	967.913875598	823.857142857	683.073446328	979.872093023	1118.66666667	701.788617886	629.85106383	1064.26388889	805.0	269.1875	590.356756757	762.480392157	869.585635359	759.475935829	651.443609023	676.99137931	806.443609023	455.321428571	652.228187919	974.980769231	160.428571429	1304.27777778	519.578947368	561.590909091	1062.57894737	728.203488372	541.026785714	652.128	709.459459459	482.829787234	151.555555556	712.531914894	667.02	769.052023121	909.45	436.881944444	694.154639175	765.710344828	315.12244898	541.006896552	844.890052356	732.235294118	852.5	362.714285714	1197.64	618.396984925	491.362745098	847.00462963	867.916666667	793.506329114	1201.57142857	1078.3373494	687.575342466	706.352941176	615.08839779	580.00729927	711.025477707	519.811111111	692.48	935.863354037	498.5	384.042553191	883.876363636	821.316091954	630.761904762	760.23943662	825.563829787	849.481751825	579.290322581	111.277777778	777.507575758	893.209090909	660.555555556	277.957446809	566.122641509	1050.42857143	714.882352941	551.278846154	696.764705882	763.866666667	703.090909091	765.382165605	787.783505155	683.01863354	1061.17241379	847.114649682	818.112	509.120967742	856.606896552	454.131578947	647.167664671	876.118110236	885.288770053	1023.90041494
alpha_rarefaction_10000_3.txt	10000	3	985.425373134	633.52	625.567567568	747.211267606	471.453125	463.93258427	932.516260163	495.357142857	527.007936508	739.076923077	824.888501742	468.468085106	690.295454545	737.949367089	752.46031746	670.036363636	970.777777778	501.082191781	347.5	788.006993007	959.0	1075.03550296	161.416666667	235.136363636	1153.86111111	374.010752688	700.580645161	1267.23369565	696.933333333	1013.00735294	856.886363636	742.639344262	808.008333333	788.381443299	827.184931507	632.795275591	1095.05952381	523.816901408	602.904109589	946.375	913.920560748	818.5	651.408376963	965.445714286	1145.2481203	706.692307692	623.625	1052.71615721	725.365591398	258.714285714	631.283018868	706.521008403	859.625	761.194594595	638.87755102	694.055555556	834.652173913	440.373737374	678.065693431	985.065359477	147.56	1181.19626168	497.576923077	586.941176471	1102.568	727.836158192	527.008130081	670.374045802	710.865030675	483.811320755	150.833333333	742.070652174	712.673469388	759.978947368	868.147540984	445.819444444	683.554545455	740.791666667	286.058823529	525.103225806	892.767045455	726.84375	814.051282051	338.43373494	1152.58928571	619.126903553	509.054545455	863.623762376	832.746031746	818.966442953	1052.25409836	1105.35686275	736.3671875	681.782312925	614.591463415	586.007194245	715.686666667	504.785714286	641.937984496	920.892857143	503.581967213	320.685185185	876.660899654	842.975460123	649.040816327	868.151785714	777.67961165	922.81147541	563.52	121.483870968	785.0	901.522522523	694.294117647	273.381818182	541.846153846	873.642857143	715.228426396	562.643564356	648.833333333	782.814102564	726.401785714	717.888888889	810.833333333	683.040540541	982.018691589	854.024193548	802.816733068	503.959016393	837.060402685	456.698113208	625.875	831.554545455	893.555	964.923076923
alpha_rarefaction_10000_4.txt	10000	4	1012.608	648.444444444	630.736842105	759.129032258	475.208	464.659090909	1036.171875	493.792857143	517.074074074	697.300469484	831.60137457	457.330275229	650.710059172	737.295180723	741.073891626	682.235294118	907.270676692	481.467391304	345.383561644	793.959459459	940.003745318	1075.01775148	173.125	235.341463415	1100.02868852	383.404494382	729.030674847	1133.78172589	658.166666667	969.041958042	840.566176471	794.217054264	794.992125984	755.058823529	830.580645161	635.234375	1140.11445783	506.3	653.128	1002.54450262	975.640552995	823.751412429	648.5	939.279503106	1116.80565371	726.622641509	650.625	1080.91162791	747.583333333	265.960784314	602.734104046	714.259541985	882.697435897	755.461928934	665.166666667	679.0	760.04137931	439.479166667	674.065217391	1054.8	158.371428571	1199.33175355	509.220183486	527.358974359	1278.65254237	737.561403509	550.44	725.182608696	712.448275862	469.504950495	127.451612903	718.030769231	691.226027397	736.926829268	900.87431694	448.023809524	683.205882353	726.395833333	289.357142857	551.248275862	910.555555556	723.731958763	788.007936508	339.791666667	1021.57142857	618.515151515	525.345794393	859.325123153	802.507246377	784.395973154	1063.35766423	1071.94552529	731.639097744	708.968152866	622.517857143	566.265822785	713.454545455	515.75862069	655.0	871.447674419	496.184210526	317.754098361	866.245551601	826.560240964	642.241830065	810.170731707	798.159574468	809.781456954	602.8	129.551724138	761.985507246	1001.28865979	667.706896552	306.411764706	592.509259259	906.093023256	711.034482759	583.2	769.381355932	783.006329114	705.731601732	751.807142857	791.305263158	683.804878049	1045.405	836.0	819.081967213	542.75	908.310344828	469.590909091	652.173913043	800.025862069	881.289340102	967.804597701
alpha_rarefaction_10000_5.txt	10000	5	942.021126761	653.290322581	638.634615385	739.761904762	503.026086957	469.557894737	1003.93913043	482.478873239	517.659090909	716.015706806	823.203389831	447.100917431	685.773049645	757.46875	778.43956044	653.4	939.4	467.78	345.52173913	723.172413793	929.438538206	1186.42857143	193.384615385	254.022222222	1158.32512315	420.785714286	725.204545455	1212.02702703	712.050359712	891.2	861.817073171	891.157894737	852.225806452	718.271028037	843.173913043	602.436507937	1071.20809249	514.390728477	584.5	1007.05347594	937.406926407	908.36416185	648.505681818	921.172413793	1151.33333333	680.578947368	667.507142857	1087.76419214	798.325301205	263.132075472	588.079545455	751.0	856.77486911	763.222222222	608.689189189	687.028301887	818.744966443	445.111111111	685.232876712	968.210191083	168.738095238	1172.88479263	542.144067797	525.458333333	1081.81818182	735.407608696	519.426356589	671.296610169	714.019230769	474.259259259	133.894736842	744.769230769	714.3671875	780.439306358	869.550724638	439.75177305	695.585106383	721.68627451	283.358490566	539.826086957	858.409836066	714.49726776	811.229508197	362.961538462	1095.01685393	617.914572864	514.579439252	831.961352657	823.35483871	815.838709677	1054.28571429	1085.64556962	715.688	736.545454545	608.755555556	569.292517007	708.839285714	467.91	673.366071429	944.860759494	506.227642276	354.3	866.020618557	791.905759162	667.354166667	819.205882353	727.394736842	827.562043796	600.25	132.451612903	748.985507246	1000.78787879	677.518072289	271.404255319	620.865853659	975.587096774	720.180904523	566.197916667	699.247706422	814.677966102	705.941666667	743.288590604	791.111111111	694.359477124	1043.5	834.916030534	835.950413223	515.323741007	836.077380952	472.00990099	614.6875	854.722772277	879.2	975.183673469
alpha_rarefaction_10000_6.txt	10000	6	999.195804196	627.520547945	642.037735849	798.71957672	503.362745098	454.5	994.363636364	494.094890511	520.772727273	700.269767442	843.791519435	442.757281553	661.709219858	759.7	742.226130653	659.225	1076.96875	524.858695652	367.516129032	742.10738255	946.575539568	1059.06060606	181.763157895	223.5	1099.29310345	369.216494845	709.923913043	1272.28571429	722.946153846	878.935483871	869.261363636	747.967741935	818.0	727.294117647	805.673469388	602.085106383	1149.66037736	512.314814815	617.468531469	943.694835681	953.740088106	810.326530612	651.556179775	937.917647059	1119.10144928	745.338983051	632.100719424	1148.64593301	707.554054054	250.02	601.005405405	787.579439252	859.0	763.952631579	615.100671141	726.538461538	756.821428571	434.137614679	669.406451613	922.672839506	157.757575758	1206.41255605	498.022556391	551.466101695	1270.26605505	732.111731844	521.525423729	704.675	699.110344828	495.179245283	149.12	715.0625	671.496402878	747.652173913	893.117977528	450.335877863	727.613636364	766.565217391	330.534883721	525.06993007	897.017142857	726.905555556	841.162790698	348.876404494	1032.08241758	618.396984925	508.552631579	909.787564767	852.138121547	794.032258065	1004.73282443	1076.2749004	700.125	712.121621622	594.77486911	557.978417266	707.519480519	450.803738318	713.026785714	922.321637427	505.153846154	353.195652174	851.632786885	822.479532164	651.827586207	770.5	738.269230769	863.485294118	624.129496403	128.081081081	746.482014388	844.172131148	674.018181818	276.591836735	512.472222222	965.006849315	709.909090909	582.191489362	731.02970297	759.569832402	709.128318584	774.87804878	804.570680628	697.660377358	1020.97058824	804.565217391	799.329457364	534.320895522	773.084745763	480.099009901	653.350318471	805.084745763	892.225	939.606870229
alpha_rarefaction_10000_7.txt	10000	7	1044.89051095	652.819444444	634.444444444	764.37244898	492.140186916	438.916666667	934.742081448	488.582191781	503.546875	694.419512195	835.789297659	464.06122449	738.659090909	792.514925373	753.1352657	689.824675325	914.916030534	462.554216867	341.359375	755.817567568	914.072916667	1067.6779661	183.0	234.0	1055.78481013	377.663043478	711.052631579	1248.61956522	680.890756303	978.5	859.27480916	757.173553719	873.389380531	747.330434783	827.916083916	645.631578947	1122.15923567	516.34	644.166666667	1014.74626866	917.291139241	850.333333333	649.505434783	978.308139535	1170.0	689.523809524	655.454545455	1077.61825726	725.744186047	261.660377358	586.971751412	721.245614035	834.084507042	744.561497326	630.593103448	629.386792453	807.960629921	443.392156863	656.24	986.143835616	149.565217391	1157.83783784	525.838983051	529.358974359	1173.375	718.460674157	512.525179856	713.709090909	698.524137931	480.333333333	170.5	728.68	635.5	743.580645161	831.282051282	445.374100719	696.111111111	751.387755102	259.6	542.14893617	858.548913043	765.573033708	833.568965517	347.072289157	1139.66037736	615.638613861	496.681034483	832.592920354	841.953125	778.769230769	1190.50847458	1125.51282051	722.374045802	703.455172414	604.255555556	594.652173913	728.006097561	471.714285714	655.691056911	959.286624204	518.921052632	341.508196721	865.469178082	845.374269006	670.835820896	723.759398496	834.801980198	867.007575758	581.04137931	118.0	732.655172414	936.825242718	678.254237288	283.886792453	555.66	911.653179191	724.0	574.048543689	765.56122449	782.927272727	714.22173913	749.197183099	794.89	716.657342657	1076.83505155	864.330882353	817.536885246	515.757142857	811.127272727	489.900990099	654.006134969	865.0	846.25	927.0
