	ERR537662	ERR537694	ERR537741	ERR537646	ERR537765	ERR537762	ERR537709	ERR537641	ERR537746	ERR537693	ERR537665	ERR537748	ERR537723	ERR537707	ERR537700	ERR537648	ERR537724	ERR537650	ERR537773	ERR537718	ERR537674	ERR537682	ERR537757	ERR537750	ERR537685	ERR537774	ERR537657	ERR537659	ERR537711	ERR537735	ERR537759	ERR537732	ERR537716	ERR537725	ERR537649	ERR537701	ERR537706	ERR537722	ERR537749	ERR537664	ERR537747	ERR537692	ERR537640	ERR537708	ERR537763	ERR537764	ERR537740	ERR537663	ERR537717	ERR537733	ERR537758	ERR537734	ERR537710	ERR537658	ERR537656	ERR537775	ERR537672	ERR537751	ERR537684	ERR537683	ERR537756	ERR537675	ERR537719	ERR537651	ERR537714	ERR537678	ERR537730	ERR537737	ERR537713	ERR537655	ERR537776	ERR537671	ERR537752	ERR537687	ERR537739	ERR537680	ERR537755	ERR537676	ERR537771	ERR537652	ERR537639	ERR537726	ERR537698	ERR537769	ERR537702	ERR537705	ERR537721	ERR537669	ERR537667	ERR537744	ERR537691	ERR537643	ERR537760	ERR537767	ERR537644	ERR537696	ERR537743	ERR537728	ERR537660	ERR537638	ERR537653	ERR537770	ERR537677	ERR537681	ERR537754	ERR537738	ERR537753	ERR537686	ERR537670	ERR537777	ERR537654	ERR537712	ERR537688	ERR537736	ERR537731	ERR537679	ERR537715	ERR537661	ERR537729	ERR537697	ERR537742	ERR537766	ERR537761	ERR537642	ERR537745	ERR537690	ERR537666	ERR537668	ERR537720	ERR537704	ERR537703	ERR537768	ERR537699	ERR537727
ERR537665	0.213294763	0.279931625	0.311274617	0.294803791	0.262542996	0.348091883	0.319087827	0.312963216	0.426349781	0.253872038	0.0	0.526973447	0.168624635	0.241277949	0.210558113	0.225302496	0.219702791	0.382957309	0.508770553	0.206697051	0.204960215	0.275961933865	0.721484093	0.579701619	0.231083814	0.465273004	0.30733364	0.294711141	0.31586477887	0.410516847382	0.268969234	0.474902974361	0.370080075	0.23599268	0.245198716	0.258885357	0.213174869	0.309174078	0.44499781005	0.231732923884	0.264998954	0.217909918484	0.320963081	0.326921135	0.194331803	0.18799508	0.232470417	0.326706501	0.401574485784	0.562406207135	0.250670565	0.473070598	0.289403819	0.206709283	0.308648666	0.394659842	0.264108144	0.502376713807	0.226338746	0.204412374	0.752095136885	0.271660264	0.327186031	0.400336411	0.258092199	0.237274358	0.36819214	0.479228398471	0.25347427	0.359965367	0.754522557	0.238335848	0.471708638	0.174300379	0.315939389	0.159434212	0.438977499	0.319104017	0.611749969	0.314859624	0.259416826	0.251867384	0.180256439	0.49205855	0.305463591	0.202644691	0.338869673	0.237957485	0.297195404	0.188757772	0.297007948	0.312075841	0.235653585	0.255720218	0.301161389	0.254729703	0.151054085	0.554107529	0.240223082902	0.252099945	0.368176199	0.635443724155	0.200907612	0.252672904	0.428550148	0.28120701873	0.490279491321	0.214885319	0.177290576	0.764310350297	0.279933651	0.259434059306	0.220699766	0.796244245	0.510740348	0.291427541	0.26536057	0.374482091	0.321241499	0.237774142	0.229879468	0.332047689	0.264571594	0.247523729	0.211345049	0.259609111	0.235675673	0.40474502	0.195028792	0.204881213	0.184202927	0.478633156	0.209238334	0.184723407
ERR537748	0.579800054	0.474736842	0.585987356	0.579878984	0.643424393	0.676065272	0.577952394	0.611445391	0.594331004	0.559926393	0.526973447	0.0	0.574250482	0.472435174	0.51339423	0.564183417	0.511205768	0.661628136	0.39872192	0.60712348	0.51809028	0.495546877432	0.501964594	0.36032215	0.506888159	0.474033787	0.595989137	0.527254708	0.6141383962	0.402912541782	0.492258275	0.395385370412	0.61921822	0.611959639	0.557118399	0.614508844	0.57019404	0.700642515	0.566659322347	0.521462672768	0.560390971	0.571097878211	0.564767918	0.486742116	0.52967871	0.497022383	0.508614872	0.5100165	0.412923396454	0.561046086073	0.645848194	0.467393845	0.444593356	0.606365254	0.603157693	0.410427399	0.545217065	0.566236558158	0.480596597	0.599481567	0.575519455174	0.574002305	0.629136306	0.666407806	0.53552692	0.546916725	0.479105413	0.337679247557	0.494109985	0.671333328	0.549388718	0.558284585	0.387103893	0.510881812	0.502151684	0.502797145	0.418223118	0.653754912	0.626860716	0.651949495	0.547329689	0.539213987	0.57865666	0.645529843	0.571260928	0.530083622	0.659097224	0.516345048	0.555686409	0.483060251	0.555366681	0.512794078	0.553979054	0.555423507	0.510339508	0.56944476	0.542031878	0.5927825	0.605935146794	0.573581026	0.626094054	0.421928986706	0.490524363	0.608575581	0.378762699	0.616351887204	0.315310036566	0.495976688	0.525715171	0.566177304289	0.53133336	0.508915404404	0.522170203	0.606500786	0.425691751	0.558432272	0.494405741	0.600687534	0.468506606	0.564935689	0.546912971	0.574981414	0.607208391	0.558887062	0.55132959	0.607901994	0.570050968	0.638559835	0.531294709	0.540238784	0.535364386	0.256749833	0.541573765	0.517982828
ERR537723	0.20882576	0.323518244	0.359974224	0.325450956	0.257924259	0.355817076	0.294173718	0.341706649	0.451860986	0.273373963	0.168624635	0.574250482	0.0	0.232895702	0.17420281	0.240224373	0.168713994	0.40438085	0.539210148	0.225533424	0.246859846	0.237513274512	0.748605018	0.599369294	0.241770461	0.453574487	0.309111871	0.309991388	0.315996145251	0.392470213815	0.289883369	0.4644163166	0.383213186	0.232837339	0.285326185	0.262670696	0.187703738	0.303394471	0.398541447495	0.256668264199	0.276546277	0.196063084954	0.345047568	0.340683752	0.155974572	0.150291673	0.258876372	0.349872306	0.371744377659	0.55388867791	0.265892024	0.465986625	0.29213624	0.250958416	0.310656203	0.413341297	0.271043317	0.510560092635	0.214089817	0.186760927	0.779904847946	0.274038215	0.37362735	0.415725538	0.235242878	0.229656033	0.337384919	0.485480789316	0.258433581	0.341474638	0.782961148	0.274358523	0.459125379	0.166797574	0.374411448	0.175538635	0.438535732	0.309894262	0.611513536	0.324909273	0.302367775	0.256664303	0.180693662	0.480566849	0.28312367	0.211342664	0.369067866	0.265462546	0.317920953	0.180265509	0.296512095	0.35774216	0.226861732	0.263917351	0.313394086	0.27444417	0.125363318	0.580861466	0.204010062504	0.27889869	0.398363294	0.649109860323	0.240469355	0.256099759	0.402513275	0.3260554277	0.52896391751	0.180552972	0.158782631	0.792082000545	0.287237328	0.219185131974	0.205976869	0.822463028	0.481863057	0.298713048	0.272141101	0.38097381	0.321920946	0.195935985	0.258438947	0.342510564	0.305187329	0.271728478	0.229490284	0.242802042	0.222076194	0.402060195	0.153739049	0.170176346	0.111476006	0.511804713	0.186258749	0.1708922
ERR537707	0.236023528	0.237867302	0.370785236	0.318028942	0.327395115	0.453969564	0.298295906	0.361275085	0.44002437	0.305125683	0.241277949	0.472435174	0.232895702	0.0	0.215575888	0.266860373	0.221801448	0.428164598	0.479921776	0.289010636	0.214991766	0.273627778847	0.68433463	0.564336808	0.223423637	0.410994249	0.337102919	0.324979042	0.318863632974	0.348228639883	0.281616267	0.418963967018	0.392242152	0.301220231	0.300100249	0.309850536	0.270646984	0.412161885	0.422531401157	0.238880078868	0.236092811	0.265811407993	0.35478975	0.268973622	0.211719416	0.203945517	0.268858612	0.31325055	0.364110874936	0.512881236113	0.335947856	0.385141949	0.201390946	0.32183901	0.366880251	0.350039387	0.291875453	0.490064086487	0.203091661	0.280498057	0.727686430459	0.297458777	0.398633668	0.446500276	0.264224072	0.275656489	0.309058169	0.427179888426	0.224823159	0.390113902	0.729195186	0.289715789	0.424304563	0.189917874	0.34559129	0.204662251	0.38163363	0.38049402	0.587133954	0.366985253	0.307654221	0.244108541	0.264064082	0.499855459	0.306639404	0.24511181	0.408686018	0.262835964	0.343003253	0.209463843	0.314295139	0.306583548	0.254426032	0.218644841	0.333634526	0.255776916	0.237107738	0.505107704	0.303328835733	0.294064216	0.385210812	0.615648042559	0.210444337	0.276305921	0.351292033	0.349483080478	0.455279062812	0.251709146	0.236907425	0.729409240164	0.296756464	0.221917606301	0.209341877	0.769294764	0.454125697	0.278236336	0.222315803	0.38670909	0.295712636	0.261862497	0.316624997	0.332014842	0.338766243	0.25645463	0.233734924	0.278316378	0.25603685	0.430301625	0.228076955	0.22004936	0.22213803	0.429357903	0.236997915	0.16722437
ERR537700	0.21151001	0.303140562	0.309816634	0.293534392	0.286291863	0.37306203	0.26023132	0.310189019	0.381302356	0.310375179	0.210558113	0.51339423	0.17420281	0.215575888	0.0	0.238146521	0.18685966	0.381745528	0.456400948	0.261962222	0.235008522	0.215745493008	0.691015018	0.576735352	0.267142671	0.419181421	0.301364121	0.241335206	0.287724560156	0.335727607202	0.239758317	0.383291455101	0.312775284	0.284918807	0.297492027	0.28084781	0.22795447	0.344145321	0.367226673597	0.214457601881	0.246768629	0.245460991356	0.317625152	0.293101996	0.18155794	0.177001487	0.204133316	0.322793134	0.343950406551	0.529685104757	0.28791182	0.414025069	0.27354421	0.247724736	0.323129465	0.357365385	0.243053147	0.465415575739	0.219535849	0.253794787	0.741208253753	0.261540651	0.357317026	0.383637818	0.28227257	0.258073613	0.330655317	0.441753123106	0.246517281	0.356734408	0.741426168	0.261238557	0.405090295	0.177400852	0.318111704	0.153504767	0.382470052	0.320829382	0.571048416	0.322767641	0.307260081	0.272167893	0.245128804	0.440880091	0.241669594	0.247436214	0.335306648	0.261502422	0.271787189	0.185424863	0.324730187	0.285009744	0.214705544	0.229133567	0.302773402	0.234571614	0.176626914	0.530448854	0.240999857143	0.268429002	0.364953272	0.622057124985	0.227576103	0.263928315	0.372934309	0.31985532161	0.443977147622	0.135549338	0.192922427	0.735897940951	0.270895236	0.189624779752	0.246247467	0.78292686	0.440171559	0.270382594	0.252549197	0.333693916	0.287222536	0.258102545	0.268905583	0.273882642	0.271295919	0.23786491	0.22006337	0.291075612	0.24175453	0.400906635	0.156227603	0.1604458	0.177259496	0.445897015	0.232881501	0.194587712
ERR537648	0.166200755	0.284984483	0.280415979	0.186494979	0.206481756	0.278327103	0.318845911	0.238478566	0.317082391	0.331475014	0.225302496	0.564183417	0.240224373	0.266860373	0.238146521	0.0	0.301519741	0.275029319	0.534962473	0.229124925	0.192260097	0.314438093127	0.731508843	0.633867223	0.311390294	0.46537758	0.205511944	0.273523119	0.267407332078	0.482755957584	0.271280696	0.522522276958	0.345629849	0.282909386	0.215311448	0.197024635	0.209213775	0.27823429	0.476444074146	0.227730125796	0.201574372	0.267983023281	0.215481379	0.302962621	0.255694045	0.256165912	0.220074439	0.316483947	0.463879961105	0.56193336348	0.231820887	0.454533046	0.322333713	0.252969391	0.196386942	0.454371066	0.283883452	0.484312759846	0.303364968	0.237570916	0.738518492402	0.229641522	0.275072111	0.313879417	0.232714055	0.31245475	0.406646976	0.548303820608	0.307805962	0.261529555	0.743411315	0.2608027	0.54483452	0.219420047	0.321110579	0.2541373	0.512589269	0.296495903	0.598702377	0.187090614	0.235378568	0.268825152	0.248931761	0.505126368	0.246259251	0.288770625	0.276364519	0.191126431	0.285447528	0.254500562	0.269194408	0.204345285	0.231405927	0.20682445	0.253830311	0.201047071	0.210519839	0.501719003	0.256585072368	0.099340677	0.239889789	0.679071715646	0.247852994	0.26953217	0.462766278	0.287066254459	0.53916081409	0.251388281	0.220942278	0.775983259191	0.196061601	0.294195495366	0.206734954	0.805406079	0.547116836	0.260467305	0.298346934	0.292041717	0.322209693	0.299377356	0.212046528	0.238271097	0.218442868	0.145502393	0.235845711	0.226130009	0.226501795	0.284999274	0.261553974	0.213652175	0.255493233	0.492987146	0.20513872	0.241417537
ERR537724	0.278488704	0.308465258	0.383044682	0.364799702	0.332707163	0.40706357	0.296848314	0.360249603	0.454474138	0.291933945	0.219702791	0.511205768	0.168713994	0.221801448	0.18685966	0.301519741	0.0	0.43396387	0.516598588	0.306281564	0.249044606	0.255145028489	0.71134893	0.515560314	0.267014943	0.461404959	0.364067175	0.311569678	0.335233116833	0.366879930742	0.294820247	0.439630678184	0.422983646	0.302063065	0.322064421	0.325141646	0.248050424	0.384105797	0.365107548435	0.285308049761	0.306572881	0.253605649132	0.368023072	0.3536658	0.184769484	0.130731851	0.27958766	0.365020738	0.365205448944	0.540283434239	0.349178084	0.431211047	0.292670352	0.306665016	0.388891211	0.404003315	0.303340923	0.500462351759	0.172070097	0.264036173	0.746828525043	0.304335639	0.404971298	0.432078214	0.283896124	0.278458903	0.287975827	0.417253148472	0.283687303	0.408493518	0.745635606	0.300172271	0.383017783	0.193696794	0.356172972	0.173490425	0.364315728	0.374760816	0.605777336	0.380544381	0.332755953	0.250165815	0.261999636	0.496692435	0.29188024	0.24132051	0.408493736	0.311683004	0.355280629	0.143938023	0.326720951	0.355760726	0.251893286	0.284048117	0.341585202	0.302263864	0.196185332	0.553440026	0.269356374223	0.33257559	0.42543815	0.59462030047	0.250615113	0.291639373	0.360346903	0.36856746394	0.493709483253	0.203827702	0.169368881	0.754860609967	0.325830268	0.232958452768	0.263177801	0.793621722	0.401476149	0.319364088	0.292291153	0.39787702	0.34043009	0.242481959	0.302577137	0.34078595	0.345036673	0.293608596	0.271452998	0.295635342	0.217067902	0.456740299	0.152360893	0.162901134	0.138363388	0.475968901	0.240778897	0.194882602
ERR537650	0.356061406	0.42749182	0.272450622	0.286632166	0.313296499	0.312074508	0.44837388	0.330773035	0.22421755	0.457501233	0.382957309	0.661628136	0.40438085	0.428164598	0.381745528	0.275029319	0.43396387	0.0	0.597117146	0.383499898	0.37960607	0.485712043612	0.738460552	0.662566574	0.464635465	0.551548543	0.280599637	0.389318528	0.374494746441	0.601107847593	0.388391921	0.619628787574	0.47478851	0.444889185	0.257460109	0.300606018	0.322002276	0.369403953	0.589545040178	0.414284961955	0.342727439	0.395405891979	0.14307485	0.320443518	0.452732298	0.413147179	0.382950404	0.47874477	0.602062843212	0.60193533683	0.31876964	0.419157539	0.497820668	0.419708176	0.323389965	0.562522847	0.486352291	0.553834285139	0.443854857	0.403533691	0.717102426495	0.411000413	0.182192566	0.305701836	0.340307608	0.487088975	0.555605543	0.651737363768	0.437953679	0.34395149	0.684966442	0.426275665	0.682925571	0.392405564	0.346816732	0.370883067	0.651177696	0.422196002	0.565052752	0.173270557	0.247985421	0.284072633	0.407704914	0.609084859	0.366060084	0.435529192	0.239556308	0.359846556	0.439360449	0.376790111	0.291448019	0.252952914	0.413850922	0.354498337	0.332821434	0.357371442	0.374908842	0.364510272	0.349041755538	0.243273466	0.199482866	0.694312567491	0.430824955	0.349462483	0.598119389	0.29715998322	0.65767528861	0.386750716	0.366285135	0.787703960681	0.29006118	0.433176939661	0.387210815	0.802769612	0.640131111	0.357011514	0.439016273	0.363611574	0.46297334	0.415040987	0.318249325	0.209749008	0.291607379	0.267382904	0.38169225	0.331643152	0.354468504	0.214698455	0.414937033	0.371698156	0.399274702	0.546787087	0.373733709	0.419862904
ERR537773	0.484585888	0.517011372	0.548477168	0.55563032	0.582871061	0.645041312	0.462252854	0.524956355	0.561264828	0.578833261	0.508770553	0.39872192	0.539210148	0.479921776	0.456400948	0.534962473	0.516598588	0.597117146	0.0	0.579450544	0.496598972	0.477273792145	0.490009056	0.506435798	0.553772203	0.406086047	0.540281755	0.453362662	0.518221874644	0.399806591843	0.525892293	0.262027825646	0.444755158	0.599307143	0.555209069	0.58422926	0.540287444	0.626035547	0.439614610244	0.480323159288	0.501347527	0.535359447392	0.546226684	0.458395038	0.519471524	0.501206593	0.50723536	0.500594594	0.354721327753	0.479813333943	0.582787212	0.495946955	0.410036786	0.537787578	0.571572813	0.350412011	0.471114629	0.478312312823	0.504785307	0.583474173	0.666457434312	0.510808291	0.587550318	0.578185772	0.507970916	0.497474741	0.459081495	0.326105629636	0.452283129	0.592127508	0.627199984	0.492318889	0.433010641	0.484825278	0.55031628	0.502900075	0.428220236	0.559757562	0.551067652	0.580834131	0.549306061	0.542066503	0.543591176	0.515860277	0.495491732	0.52697105	0.606994084	0.516476754	0.494326809	0.507018573	0.602453307	0.501356902	0.518388402	0.492447401	0.513784456	0.489374454	0.527413778	0.61483573	0.557881038225	0.533585086	0.579414516	0.496951740178	0.475749679	0.571749233	0.388070687	0.57898907427	0.188010216101	0.479485396	0.519683845	0.559867704883	0.516000934	0.416619575309	0.512686007	0.667614548	0.512540749	0.50574935	0.438469615	0.54090066	0.408362386	0.546039677	0.544886167	0.51155281	0.546541621	0.499754314	0.519737346	0.588364868	0.537510288	0.607064231	0.528671391	0.504594956	0.51638501	0.322177573	0.531754369	0.512971692
ERR537718	0.23672873	0.324255866	0.264990878	0.294394568	0.203744685	0.266219526	0.381554254	0.366803043	0.445550426	0.257833571	0.206697051	0.60712348	0.225533424	0.289010636	0.261962222	0.229124925	0.306281564	0.383499898	0.579450544	0.0	0.25177673	0.321318674098	0.76574718	0.667576152	0.270819913	0.517206109	0.294088507	0.354353362	0.349925443839	0.510404696064	0.277669443	0.539194059323	0.416640912	0.191987215	0.234381129	0.207700742	0.214176594	0.278067041	0.496650748415	0.283027371563	0.267716185	0.230922078945	0.322556532	0.358125226	0.276550254	0.279153429	0.238419988	0.367544942	0.483538901144	0.607100810254	0.14060715	0.525961303	0.345939734	0.225770854	0.302738253	0.491948903	0.322112947	0.575768699266	0.308433681	0.175131493	0.792113024504	0.313909349	0.30266406	0.43558025	0.289883188	0.283058671	0.448332715	0.555195202584	0.312729833	0.348710334	0.797139534	0.289198607	0.555790985	0.250370184	0.322885532	0.231495067	0.528816106	0.368593588	0.678921936	0.304128651	0.263827059	0.275562075	0.166446132	0.550357145	0.319014524	0.200767894	0.326017624	0.248008588	0.337293801	0.277737117	0.227447493	0.327904458	0.246417672	0.272015149	0.322190228	0.263219594	0.222081884	0.583643224	0.236581941122	0.260139928	0.384342728	0.716096007344	0.280404883	0.186692975	0.510273475	0.188615649763	0.558669874824	0.285976852	0.243648755	0.809609698214	0.286681372	0.338238173844	0.263316363	0.84234815	0.585462091	0.309699452	0.331177569	0.42020207	0.382020986	0.262121299	0.216041935	0.354226962	0.219403493	0.27230117	0.198365072	0.246126754	0.261312252	0.386200141	0.267074429	0.255366852	0.250268146	0.550399855	0.225229771	0.246577148
ERR537674	0.178467698	0.242309942	0.330606402	0.247624918	0.271094765	0.379388624	0.286687768	0.293271349	0.387917298	0.324628893	0.204960215	0.51809028	0.246859846	0.214991766	0.235008522	0.192260097	0.249044606	0.37960607	0.496598972	0.25177673	0.0	0.255547844801	0.702448962	0.60077351	0.290763793	0.457958669	0.267575735	0.283227138	0.303614423182	0.439502359179	0.275992733	0.47433488774	0.348096696	0.295319965	0.259910761	0.261523988	0.248150338	0.338823461	0.427431586766	0.173906928975	0.239728163	0.271924547825	0.309829042	0.30597594	0.250652058	0.238464815	0.222027946	0.280991426	0.396119161636	0.567641447728	0.28497764	0.446221713	0.254582032	0.26525528	0.277226113	0.425596121	0.249546729	0.475419202858	0.255429201	0.235485463	0.742808775686	0.219461195	0.337419534	0.377227042	0.245278282	0.253427381	0.354358961	0.493978930016	0.293086247	0.331006812	0.744290698	0.236156477	0.486403385	0.2013085	0.327356946	0.234675545	0.453332352	0.303282256	0.580827508	0.302634913	0.272085175	0.280413013	0.227576618	0.471042081	0.260082156	0.27693861	0.356360974	0.204944938	0.290654101	0.245222149	0.319380831	0.250034904	0.219175506	0.231180369	0.268933802	0.191358454	0.230074626	0.511995516	0.277257190429	0.227120474	0.310712166	0.650673634626	0.183535815	0.295974393	0.395071855	0.315935898433	0.482924002634	0.263058628	0.211181223	0.746799646064	0.237629004	0.271428961077	0.193944747	0.79401259	0.520272965	0.241821912	0.276768745	0.333443364	0.31175827	0.283572469	0.269136559	0.298207056	0.286501667	0.218430234	0.25406529	0.247698136	0.21847049	0.366658435	0.270793775	0.221347922	0.23902002	0.466740971	0.215375319	0.222514482
ERR537682	0.293375492027	0.275402694387	0.38285561105	0.348207942539	0.388049042348	0.475953091209	0.296077150588	0.391856571492	0.421620496364	0.386482820547	0.275961933865	0.495546877432	0.237513274512	0.273627778847	0.215745493008	0.314438093127	0.255145028489	0.485712043612	0.477273792145	0.321318674098	0.255547844801	0.0	0.685619807303	0.526100927574	0.302127901376	0.430838411705	0.338870792115	0.286929295341	0.37715669834	0.362510910182	0.292977274103	0.396087545509	0.348363420624	0.377831740292	0.357445271893	0.361980729367	0.287305853416	0.440708000719	0.361008286308	0.243775924185	0.311719689441	0.339407494616	0.412676389369	0.330403147117	0.262107374185	0.260507471104	0.283114206821	0.299286757257	0.351451542457	0.548270313063	0.355468770139	0.411447023487	0.267137299508	0.316137402099	0.383062641728	0.412710289003	0.266305553458	0.497396604556	0.268034804144	0.341504854026	0.728547778556	0.29999512088	0.43021711103	0.461923795773	0.347327576865	0.284968895104	0.319858949796	0.409361607322	0.340668460888	0.441704969122	0.725954116569	0.262261793482	0.381523676275	0.261309380798	0.351214181267	0.255041954473	0.374168880301	0.371167003995	0.586104514497	0.423819881117	0.373074435312	0.319371462916	0.310059705567	0.473541960186	0.20912801233	0.329427225162	0.423565457137	0.291468299526	0.297686605023	0.283047211228	0.400079092373	0.317712669314	0.299917161682	0.29657743029	0.36022772619	0.273214387605	0.276810552752	0.530344982862	0.361091809362	0.342039882532	0.421071426575	0.584719722282	0.247494172593	0.325856761144	0.366244678378	0.368635161749	0.450216104872	0.216427940121	0.279738530375	0.731931514015	0.33666253687	0.290888766845	0.287189848613	0.766072135141	0.419816170124	0.301029913937	0.328767600438	0.406441688239	0.339198664064	0.348543024046	0.341301762739	0.337991103586	0.352770650115	0.31738869738	0.306214896842	0.354455118453	0.282138349044	0.448828422653	0.252191437333	0.265673805122	0.232933283875	0.459621947886	0.249463206352	0.26139891345
ERR537757	0.742042904	0.676183558	0.72717487	0.723671818	0.779219377	0.808067592	0.698936784	0.720963499	0.703989596	0.744444047	0.721484093	0.501964594	0.748605018	0.68433463	0.691015018	0.731508843	0.71134893	0.738460552	0.490009056	0.76574718	0.702448962	0.685619807303	0.0	0.575337776	0.714744603	0.565905979	0.733298263	0.70673522	0.721943911885	0.559226107945	0.721599139	0.540894657396	0.738420658	0.788694017	0.727529281	0.763457156	0.739317528	0.795619403	0.699962302799	0.703406274531	0.705381441	0.739020387367	0.717559388	0.661663096	0.721807778	0.707266513	0.682224212	0.680832906	0.575511432913	0.503391808361	0.7807732	0.627772791	0.641029242	0.771268952	0.756675387	0.559042053	0.722266509	0.638260399828	0.669899237	0.760685405	0.47178165095	0.726835361	0.738511318	0.739150332	0.677266706	0.726599249	0.658930833	0.516791115962	0.667269361	0.75607623	0.421505022	0.723492447	0.647200877	0.71383782	0.696899188	0.677806313	0.6438112	0.752286538	0.573865484	0.748790985	0.718213535	0.714885115	0.754184696	0.709695161	0.706758048	0.739800428	0.749392136	0.667169828	0.714136177	0.678983361	0.735649889	0.682442354	0.721727354	0.701707011	0.598137274	0.724243144	0.728252056	0.689228666	0.741480231292	0.7260384	0.706632706	0.534062276983	0.679199029	0.754555395	0.590706949	0.746172678351	0.572991181364	0.70168871	0.709949285	0.115377741637	0.683861632	0.672617132924	0.719561537	0.407809122	0.616590315	0.694030538	0.669944771	0.712477642	0.610226222	0.720689163	0.753135151	0.710198822	0.745958981	0.715640688	0.74053771	0.74872499	0.747454916	0.729297811	0.717026623	0.709351502	0.708880972	0.470423473	0.739486451	0.732290774
ERR537750	0.649065928	0.552001358	0.657076704	0.635601536	0.713757703	0.708359974	0.599270738	0.654917917	0.657872552	0.611403851	0.579701619	0.36032215	0.599369294	0.564336808	0.576735352	0.633867223	0.515560314	0.662566574	0.506435798	0.667576152	0.60077351	0.526100927574	0.575337776	0.0	0.563805209	0.489797671	0.626523081	0.567656134	0.675118019547	0.440802200719	0.570837837	0.504086476942	0.683379488	0.666145117	0.614736911	0.685312338	0.597970016	0.755915783	0.572553123053	0.606920151486	0.642597615	0.643360446578	0.614332246	0.57740742	0.582763974	0.553742719	0.582084382	0.59728684	0.526754849435	0.56307884674	0.709356302	0.473159369	0.540585366	0.672403226	0.663870925	0.461812943	0.625646435	0.629107711505	0.514524823	0.663117075	0.549712365897	0.653728805	0.68704424	0.67508072	0.605120662	0.618894817	0.497888597	0.358495320424	0.588521977	0.712270016	0.531476968	0.619252827	0.424034611	0.579571342	0.585619574	0.560784255	0.437117684	0.706829122	0.638704508	0.673748529	0.599431373	0.577117935	0.659131964	0.706009279	0.59269463	0.6045384	0.70816787	0.580870496	0.639532091	0.548534843	0.627332697	0.597789066	0.628952898	0.628807185	0.581816372	0.648352266	0.611912042	0.648592666	0.667204390452	0.634970536	0.672049916	0.257289519107	0.569806783	0.655631135	0.457882657	0.678986162203	0.473567399878	0.537655826	0.571171501	0.614296823872	0.565410616	0.598368840867	0.611731361	0.627117612	0.390171143	0.618945904	0.580539091	0.65124423	0.564295054	0.632927493	0.611517277	0.620394538	0.669824715	0.607209132	0.640491764	0.679538584	0.56756906	0.696611967	0.545453003	0.589016246	0.551592516	0.461449417	0.588885835	0.577453748
ERR537685	0.278032963	0.254137753	0.397116887	0.389057129	0.319103612	0.432746453	0.389386409	0.41776534	0.521214675	0.229981168	0.231083814	0.506888159	0.241770461	0.223423637	0.267142671	0.311390294	0.267014943	0.464635465	0.553772203	0.270819913	0.290763793	0.302127901376	0.714744603	0.563805209	0.0	0.46837485	0.377802592	0.369601449	0.404779775183	0.397911872286	0.325008948	0.486668040134	0.451444943	0.24165588	0.288661016	0.294173579	0.281335191	0.380804756	0.484686993529	0.299493661042	0.320601618	0.258652261339	0.397443533	0.390700105	0.257735749	0.24942221	0.300437245	0.410763275	0.453064222411	0.563931329858	0.336493235	0.463636268	0.313512101	0.316619419	0.394345052	0.399445928	0.339900366	0.56265678743	0.227722732	0.290932468	0.752862193359	0.366334124	0.412116197	0.493532467	0.309044627	0.32477367	0.387270298	0.458892165336	0.294905468	0.397911161	0.755389361	0.300652888	0.464190672	0.217153251	0.363214591	0.21922759	0.423619359	0.453088599	0.670337377	0.39333504	0.311970886	0.282687188	0.264742763	0.579695978	0.350924471	0.200678133	0.436467635	0.305852865	0.371444372	0.235888536	0.308537324	0.389745555	0.321363487	0.323638982	0.361170127	0.316787609	0.241414165	0.579507995	0.311705186	0.343720345	0.461809153	0.630999535626	0.279173276	0.286041074	0.439249264	0.344954086379	0.522426871248	0.294617725	0.208085126	0.762795719596	0.343344999	0.325552256459	0.26902589	0.797000773	0.459882904	0.335062037	0.299347334	0.460842621	0.376592839	0.26489413	0.29624272	0.412285205	0.3664728	0.334471499	0.204366489	0.297040591	0.276718039	0.450036206	0.234138922	0.288145921	0.261740921	0.489814766	0.254757866	0.181769779
